id,sex,age,edu,drink
1358,2,3,6,6
1359,2,3,2,6
1360,2,4,4,7
1361,1,2,1,2
1362,2,5,2,6
1363,2,1,1,7
1364,1,2,6,5
1365,2,7,7,4
1366,1,3,3,3
1367,2,7,2,7
1368,2,2,7,5
1369,2,1,2,5
1370,2,5,1,5
1371,2,7,5,6
1372,2,3,6,4
1373,1,6,2,5
1374,2,4,6,5
1375,1,4,2,3
1376,2,7,1,3
1377,2,3,4,6
1378,2,6,4,7
1379,1,1,2,2
1380,2,5,3,7
1381,2,6,4,6
1382,1,5,1,5
1383,1,4,7,6
1384,1,5,3,4
1385,2,6,3,5
1386,1,5,5,3
1387,1,5,1,7
1388,1,6,7,1
1389,2,5,7,1
1390,1,6,4,5
1391,2,3,6,5
1392,1,6,2,3
1393,1,6,2,3
1394,1,2,7,6
1395,1,4,1,3
1396,2,3,4,4
1397,1,4,3,5
1398,2,4,7,5
1399,2,5,5,6
1400,2,5,2,6
1401,1,4,7,2
1402,2,2,6,7
1403,2,2,6,6
1404,1,2,7,5
1405,2,6,3,1
1406,2,2,4,4
1407,1,1,1,5
1408,2,4,2,5
1409,1,6,6,1
1410,2,3,3,5
1411,2,6,4,5
1412,2,7,1,7
1413,1,5,2,2
1414,1,6,7,5
1415,1,4,2,3
1416,2,4,7,6
1417,1,2,4,5
1418,1,4,1,5
1419,2,1,4,3
1420,2,4,2,7
1421,1,7,2,3
1422,2,7,5,5
1423,2,3,2,7
1424,2,2,6,6
1425,2,3,5,5
1426,1,3,2,3
1427,1,4,3,7
1428,2,7,7,7
1429,2,1,2,4
1430,2,3,3,5
1431,1,2,4,5
1432,1,5,1,6
1433,1,2,3,2
1434,2,7,1,6
1435,2,3,4,6
1436,2,6,4,6
1437,2,4,6,5
1438,1,5,1,6
1439,2,1,2,5
1440,2,2,6,3
1441,1,7,2,5
1442,2,2,4,3
1443,2,4,6,5
1444,1,2,6,2
1445,1,5,3,2
1446,2,7,1,7
1447,1,4,1,7
1448,2,7,1,6
1449,2,4,1,7
1450,2,4,3,7
1451,2,6,6,3
1452,2,3,6,2
1453,1,6,7,2
1454,2,3,6,5
1455,1,3,4,5
1456,1,5,1,6
1457,2,3,4,5
1458,1,5,4,4
1459,1,6,6,7
1460,1,3,4,3
1461,1,5,6,2
1462,2,4,5,4
1463,2,3,5,5
1464,1,6,6,3
1465,1,5,6,1
1466,1,2,7,7
1467,1,5,1,3
1468,2,6,4,4
1469,1,6,6,2
1470,2,4,6,6
1471,2,5,7,5
1472,2,5,1,7
1473,1,3,6,5
1474,1,6,2,4
1475,1,3,2,6
1476,2,5,7,4
1477,1,5,4,2
1478,2,2,4,4
1479,2,3,4,5
1480,2,6,2,7
1481,1,3,6,5
1482,1,6,4,3
1483,2,5,2,5
1484,1,3,5,6
1485,1,4,7,4
1486,2,2,6,6
1487,2,3,6,3
1488,1,5,3,5
1489,2,1,1,6
1490,1,2,3,3
1491,1,6,7,6
1492,1,3,7,5
1493,1,3,1,6
1494,1,2,6,5
1495,2,4,2,4
1496,2,7,2,3
1497,1,6,1,5
1498,1,5,2,2
1499,1,3,3,4
1500,1,5,7,7
1501,2,6,2,3
1502,1,5,6,2
1503,1,6,2,6
1504,1,5,6,5
1505,1,4,2,6
1506,1,3,3,5
1507,1,5,2,6
1508,1,6,5,4
1509,2,2,3,1
1510,1,3,7,7
1511,1,3,3,4
1512,1,1,4,7
1513,2,4,2,7
1514,1,3,6,4
1515,2,2,6,7
1516,2,6,2,6
1517,2,1,2,2
1518,2,2,4,6
1519,1,7,6,7
1520,2,5,2,3
1521,1,7,2,7
1522,1,6,2,3
1523,2,4,7,5
1524,2,1,1,7
1525,2,5,2,3
1526,2,2,2,7
1527,1,5,2,5
1528,1,6,2,3
1529,1,1,1,7
1530,1,5,2,6
1531,2,7,4,7
1532,1,5,5,5
1533,2,6,4,6
1534,2,5,3,4
1535,1,1,6,2
1536,1,7,2,1
1537,2,4,6,2
1538,2,7,1,7
1539,1,4,7,5
1540,2,6,2,6
1541,1,5,2,5
1542,1,7,2,7
1543,1,4,3,3
1544,2,6,4,3
1545,1,6,2,6
1546,1,3,4,5
1547,1,3,2,7
1548,2,5,2,5
1549,2,5,2,2
1550,1,3,6,5
1551,2,1,5,5
1552,2,6,6,7
1553,1,2,4,4
1554,2,7,1,5
1555,2,5,4,6
1556,2,2,7,6
1557,2,5,3,7
1558,1,5,2,3
1559,1,3,6,7
1560,2,3,4,7
1561,2,7,1,6
1562,1,2,6,3
1563,2,3,2,6
1564,1,3,2,3
1565,1,3,2,5
1566,1,5,6,3
1567,2,3,7,4
1568,2,3,2,5
1569,1,2,2,3
1570,2,5,2,5
1571,1,4,3,1
1572,2,4,3,6
1573,2,5,3,4
1574,1,6,7,4
1575,2,7,1,7
1576,1,3,4,6
1577,2,7,4,7
1578,1,3,3,5
1579,2,3,6,2
1580,1,2,3,6
1581,2,5,4,6
1582,1,2,3,2
1583,1,3,4,1
1584,2,4,7,5
1585,1,5,7,2
1586,2,6,6,1
1587,1,5,6,5
1588,1,5,3,6
1589,1,7,3,1
1590,1,4,5,4
1591,2,7,1,5
1592,2,5,2,3
1593,1,7,1,2
1594,1,7,2,5
1595,1,5,7,5
1596,2,5,2,2
1597,1,5,2,6
1598,1,3,7,3
1599,2,3,5,5
1600,2,7,7,4
1601,1,2,5,7
1602,1,4,4,4
1603,2,6,7,3
1604,1,5,2,4
1605,2,6,3,4
1606,2,2,1,7
1607,2,5,4,3
1608,1,7,1,6
1609,2,7,1,6
1610,1,5,7,4
1611,2,2,2,3
1612,2,6,1,1
1613,2,5,6,2
1614,2,4,2,4
1615,2,7,1,7
1616,1,3,7,6
1617,2,5,1,6
1618,2,6,4,5
1619,1,3,7,6
1620,2,4,4,4
1621,1,2,6,4
1622,1,7,2,1
1623,1,4,6,3
1624,1,4,2,5
1625,1,3,4,7
1626,2,6,7,6
1627,2,5,2,6
1628,1,5,3,1
1629,1,6,6,4
1630,1,5,1,6
1631,2,5,5,3
1632,2,5,6,3
1633,1,1,4,4
1634,2,4,2,5
1635,2,4,6,4
1636,2,7,4,6
1637,2,7,5,5
1638,1,1,2,7
1639,1,3,2,5
1640,2,4,4,4
1641,2,1,4,6
1642,2,3,4,5
1643,2,6,4,6
1644,1,1,1,7
1645,1,3,7,3
1646,1,2,2,4
1647,1,2,4,4
1648,2,6,4,3
1649,1,3,3,6
1650,2,5,4,5
1651,1,3,2,7
1652,2,5,6,5
1653,1,6,7,5
1654,2,4,2,6
1655,2,3,6,5
1656,1,1,2,5
1657,2,6,2,5
1658,2,6,7,7
1659,2,4,1,6
1660,1,4,2,7
1661,1,5,4,5
1662,2,5,5,2
1663,1,3,7,5
1664,2,3,4,3
1665,2,2,6,6
1666,1,3,2,3
1667,2,5,6,2
1668,2,4,4,7
1669,1,2,7,2
1670,1,3,99,3
1671,1,7,1,7
1672,2,5,4,3
1673,1,5,6,4
1674,2,1,2,6
1675,2,6,1,6
1676,2,4,4,1
1677,2,5,6,5
1678,1,1,2,4
1679,1,3,6,2
1680,2,6,4,2
1681,2,2,4,5
1682,2,5,6,6
1683,1,5,5,7
1684,2,6,6,2
1685,1,5,2,3
1686,1,7,7,2
1687,2,1,2,7
1688,1,3,4,3
1689,2,5,2,5
1690,1,5,4,4
1691,1,2,6,2
1692,1,2,7,2
1693,1,5,1,5
1694,2,5,6,2
1695,1,4,4,5
1696,2,6,7,7
1697,1,2,1,6
1698,2,3,4,7
1699,2,5,2,6
1700,1,1,1,7
1701,1,6,4,3
1702,1,4,6,2
1703,1,3,3,5
1704,1,3,6,2
1705,2,4,7,2
1706,2,7,2,4
1707,2,6,1,7
1708,2,7,1,4
1709,1,1,1,6
1710,1,4,2,3
1711,2,1,2,6
1712,1,1,4,5
1713,2,5,4,5
1714,1,5,3,3
1715,2,4,4,6
1716,2,2,6,3
1717,2,2,7,5
1718,1,3,6,2
1719,2,2,2,6
1720,2,5,1,1
1721,1,3,4,6
1722,2,6,2,3
1723,2,1,4,4
1724,2,6,5,2
1725,2,2,2,5
1726,2,5,2,5
1727,1,6,6,7
1728,1,5,1,7
1729,1,6,1,6
1730,1,6,2,6
1731,2,6,2,4
1732,1,4,6,4
1733,1,4,7,5
1734,2,5,3,5
1735,1,5,4,2
1736,2,7,2,6
1737,1,7,2,7
1738,1,6,1,6
1739,1,6,2,5
1740,2,6,6,2
1741,2,7,1,4
1742,1,3,7,5
1743,2,4,1,4
1744,1,2,6,3
1745,2,5,5,6
1746,1,4,6,3
1747,2,2,4,5
1748,1,2,4,5
1749,1,7,2,5
1750,2,6,1,7
1751,1,3,7,7
1752,2,2,7,6
1753,2,5,1,7
1754,1,6,1,4
1755,2,2,4,7
1756,2,5,6,3
1757,2,2,4,5
1758,1,7,3,5
1759,1,2,2,6
1760,2,6,6,4
1761,2,4,4,3
1762,2,6,2,7
1763,1,4,4,6
1764,2,6,1,2
1765,1,4,6,1
1766,2,3,6,5
1767,1,4,1,5
1768,1,3,4,4
1769,1,5,2,6
1770,1,4,4,7
1771,2,3,5,2
1772,1,7,3,7
1773,1,3,6,3
1774,2,5,4,7
1775,1,7,1,7
1776,1,6,4,2
1777,2,2,6,7
1778,1,4,3,4
1779,2,5,5,1
1780,1,4,2,6
1781,2,6,4,5
1782,1,2,2,7
1783,2,7,2,6
1784,2,5,4,5
1785,2,5,7,4
1786,1,4,3,3
1787,2,7,4,6
1788,2,1,1,6
1789,2,6,1,7
1790,2,5,4,3
1791,2,6,4,7
1792,1,2,6,4
1793,1,5,2,3
1794,2,6,1,6
1795,1,4,2,3
1796,2,3,7,2
1797,2,7,4,7
1798,1,3,3,7
1799,2,6,6,1
1800,1,6,6,5
1801,2,1,4,6
1802,1,6,1,6
1803,2,1,1,7
1804,2,6,4,3
1805,2,6,5,2
1806,1,6,2,3
1807,2,4,4,5
1808,2,6,99,5
1809,1,3,2,5
1810,1,4,2,3
1811,1,3,1,1
1812,2,7,2,5
1813,2,2,7,3
1814,2,4,6,5
1815,2,4,4,4
1816,1,7,1,2
1817,1,5,1,5
1818,1,7,7,1
1819,1,1,1,6
1820,1,6,4,4
1821,2,6,2,3
1822,2,6,3,4
1823,2,6,3,4
1824,1,5,2,6
1825,2,7,1,3
1826,1,1,1,6
1827,2,7,1,6
1828,2,1,6,7
1829,2,4,2,3
1830,2,4,2,5
1831,1,1,2,6
1832,2,7,2,7
1833,1,5,6,3
1834,1,4,2,6
1835,1,2,4,4
1836,2,3,6,5
1837,2,4,2,6
1838,2,4,2,4
1839,1,3,3,6
1840,1,6,4,3
1841,1,3,3,7
1842,2,5,3,3
1843,2,5,7,7
1844,1,3,3,1
1845,1,5,4,6
1846,1,5,7,2
1847,1,4,2,7
1848,1,5,4,4
1849,1,3,3,5
1850,1,7,2,1
1851,2,3,2,6
1852,2,2,4,7
1853,1,3,5,2
1854,2,7,2,3
1855,1,6,2,7
1856,2,5,2,1
1857,1,6,1,3
1858,1,1,1,7
1859,2,3,3,4
1860,1,2,7,3
1861,1,4,1,7
1862,1,4,7,3
1863,2,3,6,4
1864,2,7,4,7
1865,2,2,4,6
1866,2,5,1,7
1867,2,3,6,6
1868,1,6,7,3
1869,1,5,4,6
1870,1,6,7,6
1871,2,6,6,1
1872,2,7,1,4
1873,2,7,6,3
1874,2,4,6,1
1875,2,7,2,5
1876,2,6,2,7
1877,2,5,6,5
1878,1,1,4,4
1879,2,3,2,4
1880,2,4,6,4
1881,2,4,2,7
1882,1,7,4,6
1883,2,5,4,7
1884,1,2,6,6
1885,2,4,2,3
1886,2,2,6,5
1887,1,5,3,3
1888,2,5,1,6
1889,2,7,2,6
1890,2,3,1,1
1891,1,2,7,7
1892,2,5,1,7
1893,2,1,1,7
1894,2,1,4,7
1895,2,1,4,3
1896,2,1,4,5
1897,1,6,1,4
1898,1,5,6,2
1899,2,6,2,6
1900,1,3,5,5
1901,1,5,4,3
1902,2,4,98,7
1903,2,3,4,5
1904,2,5,4,7
1905,2,6,7,7
1906,1,7,3,1
1907,1,5,2,5
1908,1,7,2,7
1909,1,3,7,6
1910,2,6,1,6
1911,2,5,3,3
1912,1,7,1,7
1913,1,4,2,6
1914,1,6,6,5
1915,2,5,4,5
1916,1,7,1,7
1917,1,7,1,6
1918,2,3,6,5
1919,2,2,2,6
1920,2,6,4,7
1921,1,4,6,5
1922,1,4,3,4
1923,2,5,2,5
1924,2,2,2,7
1925,2,4,6,7
1926,2,4,3,2
1927,1,5,1,6
1928,2,5,1,5
1929,2,5,2,7
1930,2,4,6,2
1931,1,5,3,3
1932,2,4,7,6
1933,1,4,1,5
1934,1,5,3,5
1935,2,3,2,7
1936,1,7,2,3
1937,1,3,6,4
1938,2,6,7,1
1939,2,5,4,7
1940,2,7,2,5
1941,2,5,7,2
1942,2,6,3,7
1943,1,3,6,4
1944,1,6,1,3
1945,2,5,4,7
1946,1,7,6,6
1947,2,7,2,5
1948,1,5,4,2
1949,1,5,2,7
1950,1,7,6,2
1951,2,5,4,4
1952,2,5,4,5
1953,2,1,6,4
1954,1,5,4,3
1955,2,2,6,4
1956,2,4,4,5
1957,1,5,2,5
1958,1,3,7,2
1959,1,6,7,3
1960,1,3,6,6
1961,2,5,4,7
1962,2,5,2,5
1963,2,6,3,7
1964,1,5,1,4
1965,2,5,2,5
1966,2,4,5,3
1967,2,2,4,4
1968,2,1,6,7
1969,2,5,6,3
1970,2,5,2,7
1971,2,6,6,2
1972,2,7,1,1
1973,2,4,1,6
1974,2,6,3,7
1975,1,4,2,2
1976,2,4,4,1
1977,2,7,1,5
1978,2,2,7,5
1979,2,5,5,3
1980,1,7,1,3
1981,1,3,4,6
1982,1,1,4,1
1983,1,6,4,2
1984,2,4,2,6
1985,2,5,2,7
1986,2,6,1,5
1987,2,5,1,5
1988,2,6,2,7
1989,2,3,7,5
1990,2,3,7,6
1991,1,4,2,5
1992,2,4,2,3
1993,2,7,6,7
1994,1,5,4,1
1995,2,5,2,7
1996,2,7,2,6
1997,2,5,5,6
1998,1,3,7,2
1999,2,4,4,6
2000,1,4,4,5
2001,1,3,3,3
2002,2,5,2,5
2003,1,5,2,3
2004,1,6,5,3
2005,2,5,1,6
2006,2,7,6,7
2007,1,5,2,5
2008,1,5,7,4
2009,2,5,1,6
2010,2,5,6,4
2011,2,7,2,7
2012,2,2,7,5
2013,2,5,4,7
2014,1,2,2,2
2015,1,4,2,6
2016,1,6,2,1
2017,2,1,2,7
2018,2,5,2,7
2019,2,5,4,3
2020,2,4,7,3
2021,1,7,1,1
2022,1,3,7,5
2023,2,3,6,6
2024,2,3,2,4
2025,1,3,2,7
2026,2,5,6,3
2027,2,6,1,6
2028,2,5,7,1
2029,2,5,4,2
2030,1,3,2,5
2031,2,3,7,7
2032,2,6,4,6
2033,1,6,6,1
2034,1,2,2,3
2035,1,6,6,7
2036,1,3,6,1
2037,1,6,1,3
2038,2,5,6,1
2039,1,4,3,3
2040,2,1,2,6
2041,1,5,2,5
2042,2,2,7,5
2043,1,6,5,4
2044,1,4,2,3
2045,2,5,99,7
2046,2,2,7,2
2047,1,5,7,3
2048,1,5,2,5
2049,1,4,3,2
2050,1,2,2,4
2051,2,3,3,2
2052,1,5,7,1
2053,2,3,6,4
2054,2,7,1,7
2055,2,6,4,6
2056,1,5,2,4
2057,1,3,6,7
2058,2,3,4,5
2059,2,6,2,7
2060,2,5,4,7
2061,2,1,2,7
2062,2,5,2,7
2063,2,7,5,5
2064,1,4,2,1
2065,2,3,2,5
2066,2,6,1,7
2067,1,4,97,97
2068,2,6,7,6
2069,2,2,2,7
2070,1,5,6,3
2071,2,1,2,6
2072,2,5,2,5
2073,2,7,1,5
2074,2,4,4,7
2075,1,6,6,3
2076,1,6,3,2
2077,1,5,1,7
2078,1,3,6,2
2079,1,6,7,2
2080,2,6,4,5
2081,2,4,6,4
2082,2,3,4,7
2083,2,3,7,5
2084,2,3,6,7
2085,1,1,6,2
2086,1,7,5,3
2087,2,1,1,5
2088,1,5,2,6
2089,2,7,1,1
2090,2,7,1,7
2091,2,6,3,4
2092,2,7,2,5
2093,2,1,2,4
2094,2,5,4,1
2095,2,2,2,7
2096,1,5,1,6
2097,1,2,7,2
2098,2,6,4,6
2099,1,4,6,2
2100,2,6,3,7
2101,2,4,7,5
2102,1,5,2,5
2103,1,7,4,1
2104,1,2,4,6
2105,2,4,5,7
2106,2,3,6,7
2107,2,3,6,5
2108,1,2,6,3
2109,1,6,2,7
2110,1,6,2,3
2111,2,5,2,6
2112,1,6,6,5
2113,2,7,1,6
2114,2,2,1,3
2115,2,6,1,5
2116,2,6,1,7
2117,2,4,2,5
2118,2,2,4,7
2119,1,7,2,1
2120,1,4,4,2
2121,2,5,4,5
2122,2,3,5,5
2123,2,5,6,1
2124,2,4,4,3
2125,1,5,6,2
2126,1,1,4,5
2127,2,1,1,6
2128,2,1,2,7
2129,1,6,2,6
2130,2,7,2,1
2131,1,4,6,3
2132,2,7,1,6
2133,1,4,1,2
2134,1,7,6,7
2135,1,7,1,6
2136,2,5,1,5
2137,1,3,2,7
2138,2,2,2,5
2139,1,3,6,2
2140,1,3,6,5
2141,2,2,7,2
2142,2,4,1,5
2143,1,7,4,3
2144,2,2,2,3
2145,2,4,4,2
2146,2,5,6,5
2147,1,2,3,3
2148,2,2,6,7
2149,2,3,4,4
2150,1,7,1,4
2151,1,1,2,4
2152,2,4,3,4
2153,2,5,6,3
2154,2,6,6,5
2155,1,1,2,5
2156,1,1,2,4
2157,2,7,1,5
2158,2,6,6,5
2159,1,6,1,5
2160,2,4,6,4
2161,1,5,4,3
2162,2,5,3,6
2163,2,6,1,5
2164,1,5,1,4
2165,1,4,2,1
2166,2,5,4,6
2167,1,4,6,4
2168,1,6,3,4
2169,2,2,4,4
2170,1,6,6,3
2171,1,5,4,7
2172,1,2,6,5
2173,2,1,1,7
2174,1,7,1,7
2175,2,5,6,7
2176,1,3,3,3
2177,1,4,2,7
2178,2,3,7,7
2179,2,2,1,7
2180,2,3,6,5
2181,2,6,5,7
2182,1,1,2,3
2183,1,2,4,3
2184,1,2,4,5
2185,1,6,7,2
2186,2,5,1,3
2187,2,6,4,4
2188,2,4,2,3
2189,1,6,3,6
2190,2,2,3,5
2191,2,3,2,6
2192,1,2,4,3
2193,1,6,4,5
2194,1,5,2,5
2195,2,4,7,7
2196,2,6,2,7
2197,2,7,2,4
2198,2,4,2,5
2199,2,2,4,5
2200,1,4,7,1
2201,2,4,1,4
2202,1,5,1,6
2203,2,3,7,6
2204,2,6,3,6
2205,1,4,7,4
2206,1,7,3,6
2207,1,3,6,4
2208,1,3,4,3
2209,2,6,2,6
2210,2,4,6,5
2211,1,2,6,4
2212,2,5,2,6
2213,2,7,1,7
2214,1,4,6,4
2215,1,3,4,4
2216,2,4,6,5
2217,2,4,6,7
2218,1,2,4,1
2219,1,5,2,5
2220,2,3,3,5
2221,1,5,1,5
2222,1,7,1,7
2223,1,5,4,5
2224,2,3,5,5
2225,2,5,2,7
2226,1,4,1,4
2227,2,5,6,3
2228,2,7,4,6
2229,2,5,4,3
2230,2,2,6,5
2231,2,6,6,6
2232,1,6,7,7
2233,1,4,2,4
2234,2,5,2,1
2235,1,5,4,3
2236,1,2,6,6
2237,2,1,2,2
2238,2,7,2,3
2239,1,2,7,3
2240,2,4,2,7
2241,2,4,4,6
2242,2,6,4,4
2243,2,3,4,5
2244,1,7,1,7
2245,1,7,2,2
2246,2,2,6,7
2247,2,3,7,5
2248,2,4,6,7
2249,2,1,1,7
2250,1,4,2,5
2251,1,5,6,4
2252,1,3,7,4
2253,2,6,6,3
2254,2,6,6,3
2255,1,3,4,2
2256,1,4,7,4
2257,2,3,4,5
2258,1,6,2,6
2259,1,2,2,3
2260,1,4,2,5
2261,2,7,3,6
2262,2,2,2,7
2263,2,5,2,7
2264,2,2,6,3
2265,1,5,1,4
2266,2,7,1,7
2267,1,5,3,3
2268,1,5,4,6
2269,2,5,4,6
2270,2,7,4,3
2271,2,1,2,5
2272,2,7,4,2
2273,2,7,7,7
2274,1,3,5,5
2275,2,6,4,6
2276,1,2,6,4
2277,1,3,7,4
2278,1,1,2,6
2279,2,4,4,5
2280,2,5,4,4
2281,2,3,6,3
2282,1,2,3,7
2283,1,6,4,7
2284,2,4,4,3
2285,1,1,6,5
2286,2,6,4,6
2287,2,6,7,4
2288,1,5,3,4
2289,2,6,6,5
2290,2,6,4,7
2291,2,5,4,3
2292,2,2,1,5
2293,1,3,6,6
2294,2,4,1,5
2295,1,3,7,5
2296,1,7,7,1
2297,2,2,6,5
2298,2,4,6,5
2299,1,7,7,1
2300,2,7,2,4
2301,2,2,6,5
2302,1,4,2,3
2303,2,3,4,7
2304,2,4,3,3
2305,1,4,3,5
2306,1,3,6,4
2307,2,2,6,3
2308,2,2,4,6
2309,2,3,5,7
2310,1,3,2,2
2311,1,6,7,5
2312,2,5,4,5
2313,2,4,6,7
2314,2,2,3,5
2315,2,3,2,6
2316,2,5,6,4
2317,1,7,2,5
2318,1,4,2,3
2319,2,2,4,5
2320,2,5,6,6
2321,1,5,6,7
2322,2,6,2,5
2323,2,3,7,6
2324,2,6,2,5
2325,1,5,3,2
2326,1,3,1,6
2327,2,3,2,7
2328,1,3,6,3
2329,2,1,6,5
2330,1,2,6,5
2331,2,3,2,5
2332,2,3,7,3
2333,2,4,7,3
2334,1,2,5,2
2335,2,6,2,6
2336,1,5,2,6
2337,2,5,2,7
2338,2,2,2,7
2339,1,4,1,7
2340,1,6,2,1
2341,2,3,1,5
2342,2,5,6,5
2343,1,5,1,3
2344,2,7,1,6
2345,1,1,4,7
2346,1,5,4,5
2347,1,5,1,5
2348,2,4,4,6
2349,1,2,6,4
2350,1,6,3,4
2351,1,4,4,7
2352,2,3,4,4
2353,1,5,2,5
2354,2,3,6,2
2355,2,7,5,7
2356,1,5,3,5
2357,2,5,6,6
2358,2,3,6,5
2359,2,3,6,5
2360,2,6,4,6
2361,1,3,5,3
2362,1,7,5,2
2363,2,7,4,2
2364,2,4,6,2
2365,2,6,7,2
2366,2,2,4,6
2367,2,4,4,4
2368,1,4,2,7
2369,2,2,4,7
2370,1,5,97,5
2371,2,4,6,5
2372,1,5,4,1
2373,2,3,2,4
2374,2,1,1,7
2375,1,3,5,3
2376,2,7,1,7
2377,2,3,6,2
2378,2,3,7,4
2379,1,5,1,4
2380,2,4,4,4
2381,2,1,1,4
2382,2,3,4,5
2383,1,3,7,5
2384,1,5,1,1
2385,1,6,1,5
2386,2,1,4,5
2387,2,1,2,4
2388,2,2,6,3
2389,2,6,2,6
2390,2,4,1,6
2391,2,5,6,1
2392,1,3,4,2
2393,2,5,4,5
2394,2,2,4,7
2395,1,5,2,6
2396,1,4,4,5
2397,1,6,6,2
2398,1,3,5,6
2399,1,3,4,3
2400,1,4,4,7
2401,1,5,4,5
2402,2,3,2,5
2403,2,4,7,4
2404,2,7,5,2
2405,2,2,6,4
2406,2,4,3,4
2407,1,7,6,3
2408,1,4,4,1
2409,2,2,97,97
2410,2,5,3,6
2411,2,6,1,7
2412,2,2,4,6
2413,2,2,4,5
2414,1,4,2,4
2415,2,3,6,7
2416,2,2,5,6
2417,2,6,2,4
2418,1,1,2,4
2419,1,3,6,4
2420,1,1,2,7
2421,2,4,4,5
2422,1,5,4,4
2423,1,4,2,1
2424,1,3,7,3
2425,2,1,4,4
2426,1,4,2,3
2427,1,7,1,1
2428,2,3,4,6
2429,2,1,2,5
2430,1,7,4,5
2431,2,5,4,7
2432,1,2,2,3
2433,1,7,1,6
2434,2,7,5,2
2435,2,4,4,5
2436,1,5,7,6
2437,2,5,5,7
2438,2,2,4,3
2439,2,5,1,5
2440,1,1,1,6
2441,1,4,3,4
2442,2,2,3,6
2443,2,7,4,7
2444,1,5,6,2
2445,1,1,6,5
2446,1,2,7,4
2447,1,5,2,1
2448,1,4,7,2
2449,1,4,1,5
2450,2,1,2,4
2451,2,5,3,4
2452,2,3,7,3
2453,1,4,1,1
2454,2,6,4,5
2455,1,2,6,2
2456,1,2,6,2
2457,2,6,2,3
2458,2,5,2,6
2459,2,1,4,2
2460,2,5,6,7
2461,2,3,2,6
2462,2,1,5,4
2463,2,2,3,3
2464,2,2,2,6
2465,2,6,2,4
2466,2,2,6,4
2467,2,4,7,5
2468,1,5,2,5
2469,2,3,6,5
2470,2,6,4,4
2471,1,4,3,3
2472,2,5,6,7
2473,2,3,6,5
2474,2,4,2,1
2475,2,5,4,4
2476,1,6,2,5
2477,1,2,6,3
2478,1,2,2,5
2479,2,1,2,3
2480,2,4,2,4
2481,1,5,6,3
2482,2,5,4,5
2483,2,7,1,4
2484,2,1,2,5
2485,1,6,1,5
2486,2,4,4,7
2487,2,3,4,2
2488,2,6,5,4
2489,2,6,2,3
2490,2,2,7,6
2491,2,6,4,7
2492,2,7,2,7
2493,1,5,2,3
2494,1,6,1,3
2495,1,7,7,3
2496,2,6,4,5
2497,1,5,4,5
2498,1,2,7,2
2499,1,2,7,3
2500,2,6,2,5
2501,2,5,4,4
2502,2,5,2,7
2503,2,3,4,4
2504,1,2,4,5
2505,2,5,1,3
2506,2,5,4,3
2507,1,4,4,1
2508,1,2,2,2
2509,2,2,2,5
2510,1,1,3,3
2511,1,6,2,3
2512,2,2,7,5
2513,1,4,2,5
2514,1,4,4,6
2515,2,7,1,7
2516,2,6,4,7
2517,2,2,4,5
2518,2,6,2,6
2519,1,4,2,1
2520,2,6,1,2
2521,2,6,4,6
2522,2,1,2,5
2523,2,3,2,2
2524,2,3,6,2
2525,1,1,1,7
2526,2,5,4,3
2527,1,6,2,1
2528,1,3,1,3
2529,2,2,3,5
2530,1,5,6,5
2531,2,4,2,4
2532,1,6,2,2
2533,2,5,4,1
2534,1,6,2,2
2535,2,5,6,6
2536,1,1,2,5
2537,2,6,2,7
2538,1,5,6,5
2539,2,5,4,1
2540,1,4,4,1
2541,1,7,1,3
2542,1,4,1,3
2543,2,2,1,5
2544,1,6,3,6
2545,2,5,4,1
2546,2,6,2,3
2547,1,3,2,5
2548,2,1,6,4
2549,1,4,6,3
2550,1,5,1,5
2551,2,4,4,6
2552,2,6,7,1
2553,1,4,2,5
2554,2,3,7,7
2555,2,7,2,5
2556,1,6,3,2
2557,2,2,6,5
2558,2,6,2,4
2559,2,5,5,6
2560,2,3,2,6
2561,2,3,3,4
2562,2,3,4,3
2563,1,4,6,6
2564,1,5,4,6
2565,2,4,97,97
2566,1,3,7,5
2567,1,7,7,1
2568,2,5,7,1
2569,2,4,5,6
2570,1,4,3,3
2571,1,4,6,2
2572,1,1,2,4
2573,2,2,7,4
2574,2,3,4,7
2575,2,3,1,7
2576,2,5,4,5
2577,1,2,6,4
2578,2,5,4,3
2579,2,6,4,7
2580,1,3,4,2
2581,1,2,6,1
2582,1,2,5,3
2583,2,3,4,6
2584,1,6,2,4
2585,2,5,6,5
2586,2,5,3,3
2587,1,6,3,2
2588,2,4,4,3
2589,1,1,1,7
2590,2,4,3,6
2591,2,7,1,7
2592,1,4,2,6
2593,2,7,5,5
2594,2,3,2,7
2595,2,7,4,3
2596,1,4,1,4
2597,2,1,5,5
2598,1,3,6,6
2599,2,4,7,5
2600,2,6,6,1
2601,1,5,7,6
2602,2,2,4,6
2603,2,3,4,6
2604,1,2,3,5
2605,1,1,1,7
2606,2,6,2,7
2607,2,3,7,6
2608,1,2,4,5
2609,2,1,1,7
2610,1,4,1,4
2611,1,5,5,4
2612,1,4,3,5
2613,1,1,6,6
2614,1,6,2,6
2615,2,7,1,6
2616,1,3,4,1
2617,2,7,6,5
2618,1,7,1,6
2619,2,7,6,1
2620,2,2,6,5
2621,1,4,7,7
2622,1,7,6,4
2623,2,5,4,4
2624,1,2,6,5
2625,1,4,3,7
2626,1,1,2,5
2627,1,7,2,6
2628,1,7,1,5
